Time,Time Varying Load 611.Single phase time-varying load1.P_measured,Time Varying Load 634.Single phase time-varying load with the Master PulseA.P_measured,Time Varying Load 634.Single phase time-varying load with the Master PulseB.P_measured,Time Varying Load 634.Single phase time-varying load with the Master PulseC.P_measured,Time Varying Load 645.Single phase time-varying load645.P_measured,Time Varying Load 646.Single phase time-varying load646.P_measured,Time Varying Load 652.Single phase time-varying load652.P_measured,Time Varying Load 692.Single phase time-varying loadC.P_measured
275.0,-4763.275390625,7960.61865234375,5150.095703125,5149.36328125,10826.8740234375,3748.339599609375,6187.85693359375,-7439.19384765625
275.25,-4762.623046875,7960.59326171875,5150.09912109375,5149.5283203125,10826.6513671875,3749.568115234375,6187.46630859375,-7438.05810546875
275.5,-4763.43359375,7960.5771484375,5150.0908203125,5149.4365234375,10827.3544921875,3752.580078125,6184.08544921875,-7439.29443359375
275.75,-4763.15869140625,7960.587890625,5150.078125,5149.2919921875,10826.9794921875,3756.356201171875,6187.66259765625,-7438.478515625
276.0,-4763.4375,7960.61376953125,5150.06640625,5149.52978515625,10822.728515625,3752.381103515625,6186.96435546875,-7438.5
276.25,-4763.22705078125,7960.63232421875,5150.06640625,5149.33251953125,10825.224609375,3750.125,6187.55810546875,-7438.9755859375
276.5,-2762.2431640625,6963.30517578125,3149.2978515625,1146.56103515625,7816.0498046875,5752.99658203125,9191.943359375,-4435.9326171875
276.75,-2761.6435546875,6963.427734375,3149.04052734375,1146.770263671875,7815.78076171875,5752.77001953125,9190.365234375,-4434.16845703125
277.0,-2761.60791015625,6963.4150390625,3149.024658203125,1146.6962890625,7823.4140625,5751.7783203125,9190.1904296875,-4436.060546875
277.25,-2761.97265625,6963.39501953125,3149.019287109375,1146.7703857421875,7819.6083984375,5748.20166015625,9190.6103515625,-4436.70654296875
277.5,-2761.077392578125,6963.40673828125,3149.0048828125,1146.72705078125,7820.16748046875,5753.0615234375,9190.62890625,-4435.69140625
277.75,-2761.975830078125,6963.419921875,3148.989501953125,1146.6627197265625,7823.87109375,5752.03271484375,9190.8525390625,-4436.27880859375
278.0,-2761.74609375,6963.43603515625,3148.99560546875,1146.559326171875,7823.44091796875,5749.91552734375,9190.8720703125,-4436.115234375
278.25,-2761.878173828125,6963.423828125,3149.02294921875,1146.9298095703125,7820.46875,5749.849609375,9190.79296875,-4437.11328125
278.5,-1760.5531005859375,7959.2353515625,3148.533447265625,-1856.9500732421875,6817.68212890625,8749.4013671875,5187.89306640625,1568.508544921875
278.75,-1761.01318359375,7959.28369140625,3148.557861328125,-1857.068115234375,6823.74755859375,8752.8876953125,5185.4931640625,1567.671630859375
279.0,-1758.708984375,7950.70947265625,3145.251953125,-1854.9520263671875,6812.50439453125,8741.3994140625,5181.08251953125,1567.3282470703125
279.25,-1760.8043212890625,7959.34423828125,3148.53173828125,-1857.11865234375,6820.8955078125,8755.484375,5186.97216796875,1569.0086669921875
279.5,-1760.3177490234375,7959.32421875,3148.555419921875,-1857.035888671875,6818.85205078125,8751.455078125,5183.38330078125,1568.388427734375
279.75,-1760.964599609375,7959.3056640625,3148.57470703125,-1857.017822265625,6820.60009765625,8748.4873046875,5185.57177734375,1568.8045654296875
280.0,-1760.92724609375,7959.30029296875,3148.56884765625,-1856.82958984375,6818.22607421875,8751.423828125,5186.00390625,1568.9931640625
280.25,-1761.02490234375,7959.27490234375,3148.570556640625,-1856.9300537109375,6821.04638671875,8755.390625,5186.48974609375,1568.008544921875
280.5,1241.372802734375,9965.001953125,1145.9981689453125,-2857.728759765625,7817.4306640625,6755.189453125,2182.779296875,1567.6700439453125
280.75,1241.576416015625,9964.9892578125,1145.910888671875,-2857.76806640625,7825.10107421875,6752.08837890625,2183.1064453125,1568.851318359375
281.0,1241.609375,9964.9912109375,1145.952392578125,-2857.802734375,7817.08203125,6751.3623046875,2183.4541015625,1567.8411865234375
281.25,1240.138427734375,9954.2353515625,1144.7615966796875,-2854.583251953125,7814.4033203125,6744.02001953125,2180.597412109375,1565.4835205078125
281.5,1241.1942138671875,9964.9833984375,1145.9927978515625,-2857.79833984375,7819.22314453125,6751.98388671875,2183.431396484375,1568.91259765625
281.75,1241.5482177734375,9964.9501953125,1145.9903564453125,-2857.682373046875,7816.1923828125,6758.826171875,2183.77392578125,1569.2152099609375
282.0,1241.65185546875,9964.9697265625,1145.9903564453125,-2857.741943359375,7812.10986328125,6749.5361328125,2183.827392578125,1569.1502685546875
282.25,1241.4737548828125,9964.9560546875,1145.974853515625,-2857.866943359375,7817.3681640625,6748.19873046875,2182.74755859375,1568.9014892578125
282.5,-1761.9102783203125,12967.376953125,145.377685546875,-2857.6162109375,6814.7119140625,7751.876953125,5187.36962890625,-1432.3341064453125
282.75,-1761.25146484375,12967.2958984375,145.36317443847656,-2857.601318359375,6807.59375,7757.05078125,5187.3486328125,-1433.34228515625
283.0,-1761.2447509765625,12967.2919921875,145.3824462890625,-2857.588623046875,6819.556640625,7756.0693359375,5187.5810546875,-1433.2047119140625
283.25,-1760.844970703125,12967.2880859375,145.39366149902344,-2857.630615234375,6811.5693359375,7756.3818359375,5186.31787109375,-1434.6529541015625
283.5,-1759.4803466796875,12953.3095703125,145.2342529296875,-2854.53076171875,6809.009765625,7745.93115234375,5180.1025390625,-1431.91650390625
283.75,-1760.226318359375,12967.2744140625,145.3834991455078,-2857.614501953125,6818.66650390625,7752.1484375,5185.83740234375,-1432.4501953125
284.0,-1761.095703125,12967.3017578125,145.34939575195312,-2857.258544921875,6824.2822265625,7757.560546875,5183.68408203125,-1433.5325927734375
284.25,-1761.1842041015625,12967.310546875,145.37127685546875,-2857.60595703125,6816.75390625,7752.74462890625,5186.80859375,-1433.955078125
284.5,-761.247802734375,8968.0908203125,145.41879272460938,1145.4598388671875,5809.328125,4750.013671875,5185.90673828125,-431.4614562988281
284.75,-760.1316528320312,8968.0322265625,145.40362548828125,1145.3951416015625,5814.4404296875,4745.29345703125,5187.134765625,-432.1518249511719
285.0,-760.0952758789062,8968.01953125,145.416748046875,1145.4610595703125,5820.2724609375,4751.87451171875,5187.33935546875,-432.7699890136719
285.25,-760.251953125,8967.99609375,145.3941192626953,1145.485107421875,5819.9765625,4752.5166015625,5185.96728515625,-433.84423828125
285.5,-760.3248901367188,8968.025390625,145.3784637451172,1145.620361328125,5820.8203125,4751.22705078125,5186.37646484375,-433.2731018066406
285.75,-760.3515014648438,8968.0576171875,145.35574340820312,1145.4652099609375,5822.23046875,4746.3544921875,5186.806640625,-432.43634033203125
286.0,-759.490966796875,8968.0380859375,145.37692260742188,1145.50732421875,5818.74462890625,4753.52294921875,5186.29296875,-432.135009765625
