step,date_label,profile_time,v_632_A_rms_V,v_632_B_rms_V,v_632_C_rms_V,v_633_A_rms_V,v_633_B_rms_V,v_633_C_rms_V,v_634_A_rms_V,v_634_B_rms_V,v_634_C_rms_V,v_645_B_rms_V,v_645_C_rms_V,v_646_B_rms_V,v_646_C_rms_V,v_652_A_rms_V,v_671_A_rms_V,v_671_B_rms_V,v_671_C_rms_V,v_675_A_rms_V,v_675_B_rms_V,v_675_C_rms_V,v_680_A_rms_V,v_680_B_rms_V,v_680_C_rms_V,v_684_A_rms_V,v_684_C_rms_V,v_692_A_rms_V,v_692_B_rms_V,v_692_C_rms_V,v_611_C_rms_V
163,10-Jan-13,9:30,2460.8935546875,2460.8935546875,2460.8935546875,2460.150634765625,2460.578125,2460.660888671875,283.33514404296875,283.64605712890625,283.73187255859375,2458.984619140625,2460.2177734375,2458.52001953125,2459.756591796875,2401.06884765625,2402.7275390625,2452.04931640625,2439.857666015625,2400.895263671875,2452.247802734375,2439.291748046875,2402.7275390625,2452.049072265625,2439.857666015625,2402.31396484375,2439.2587890625,2402.7275390625,2452.049072265625,2438.539794921875,2437.302490234375
164,10-Jan-13,10:00,2462.223388671875,2460.8935546875,2460.8935546875,2460.217529296875,2460.719970703125,2460.73876953125,283.4013366699219,283.7634582519531,283.8061218261719,2459.195068359375,2460.45654296875,2458.874267578125,2460.137451171875,2412.466552734375,2413.5595703125,2453.195556640625,2442.65966796875,2412.062255859375,2453.34716796875,2442.32861328125,2413.5595703125,2453.195556640625,2442.65966796875,2413.288330078125,2442.2548828125,2413.559326171875,2453.195556640625,2442.65966796875,2441.82373046875
165,10-Jan-13,10:30,2460.8935546875,2460.8935546875,2460.8935546875,2460.405517578125,2460.83349609375,2460.78662109375,283.5541076660156,283.8660888671875,283.864990234375,2459.732177734375,2460.669677734375,2459.554931640625,2460.502197265625,2429.875732421875,2430.4462890625,2454.952392578125,2446.86083984375,2430.88134765625,2455.095947265625,2446.623779296875,2431.759765625,2454.952392578125,2446.86083984375,2431.61865234375,2446.637939453125,2431.759765625,2454.952392578125,2446.86083984375,2446.402099609375
166,10-Jan-13,11:00,2460.8935546875,2460.8935546875,2460.8935546875,2460.6552734375,2460.67626953125,2460.63818359375,283.71844482421875,283.7546691894531,283.7599182128906,2459.678955078125,2460.577392578125,2459.447509765625,2460.346923828125,2429.22998046875,2429.876708984375,2454.110595703125,2444.047607421875,2429.073974609375,2454.260009765625,2443.558837890625,2429.876708984375,2454.110595703125,2444.047607421875,2429.7236328125,2443.674560546875,2429.876708984375,2454.110595703125,2444.047607421875,2443.28662109375
167,10-Jan-13,11:30,2460.8935546875,2462.223388671875,2460.8935546875,2460.803955078125,2460.75830078125,2460.7333984375,283.8427734375,283.83428955078125,283.84918212890625,2459.933349609375,2460.80419921875,2459.8408203125,2460.697509765625,2435.69677734375,2436.49072265625,2455.197021484375,2446.237060546875,2435.80712890625,2455.305908203125,2445.9150390625,2436.49072265625,2455.197021484375,2446.237060546875,2436.29248046875,2446.000244140625,2436.49072265625,2455.197021484375,2446.237060546875,2445.745361328125
168,10-Jan-13,12:00,2460.8935546875,2460.8935546875,2460.8935546875,2460.839599609375,2460.6494140625,2460.759521484375,283.8633728027344,283.7569580078125,283.8636169433594,2461.64599609375,2460.681884765625,2461.503173828125,2460.547607421875,2441.0244140625,2441.917724609375,2454.05859375,2448.060302734375,2441.634765625,2453.943115234375,2447.731201171875,2441.917724609375,2454.0595703125,2448.060302734375,2441.6796875,2447.9384765625,2441.917724609375,2454.0595703125,2448.060302734375,2447.79736328125
169,10-Jan-13,12:30,2460.8935546875,2460.8935546875,2462.223388671875,2461.039794921875,2460.74609375,2460.706298828125,284.0164489746094,283.8403625488281,283.84564208984375,2460.93798828125,2462.14111328125,2460.8935546875,2462.09375,2455.68994140625,2456.424072265625,2454.816162109375,2451.16357421875,2456.725830078125,2454.622802734375,2450.863037109375,2456.424072265625,2454.816162109375,2451.16357421875,2456.223876953125,2451.212890625,2456.424072265625,2454.816162109375,2451.16357421875,2451.248291015625
170,10-Jan-13,13:00,2460.8935546875,2460.8935546875,2460.8935546875,2460.946044921875,2460.6845703125,2460.868408203125,283.953857421875,283.7994079589844,283.9566955566406,2460.82958984375,2460.765869140625,2460.7548828125,2460.689697265625,2450.15966796875,2450.4306640625,2454.3876953125,2450.33203125,2450.352294921875,2454.154296875,2450.29638671875,2450.4306640625,2454.3876953125,2450.33203125,2450.369140625,2450.132568359375,2450.4306640625,2454.3876953125,2450.33203125,2449.9287109375
171,10-Jan-13,13:30,2460.8935546875,2460.8935546875,2460.8935546875,2460.9072265625,2460.643798828125,2460.79931640625,283.9165954589844,283.76055908203125,283.8984069824219,2460.651611328125,2460.70654296875,2460.53564453125,2460.598388671875,2444.850830078125,2445.412109375,2454.0498046875,2448.225830078125,2445.174072265625,2453.901123046875,2448.002685546875,2445.411865234375,2454.0498046875,2448.225830078125,2445.276611328125,2447.96923828125,2445.411865234375,2454.049560546875,2448.225830078125,2447.701416015625
172,10-Jan-13,14:00,2460.8935546875,2460.8935546875,2460.8935546875,2460.74755859375,2460.6572265625,2460.834716796875,283.8006286621094,283.76190185546875,283.9140930175781,2460.507568359375,2460.629150390625,2460.341796875,2460.45849609375,2442.780029296875,2443.1171875,2453.7861328125,2448.46484375,2442.776123046875,2453.63330078125,2448.306884765625,2443.115234375,2453.7861328125,2448.46484375,2443.039306640625,2448.1923828125,2443.115234375,2453.786376953125,2448.46484375,2449.236083984375
173,10-Jan-13,14:30,2460.8935546875,2460.8935546875,2460.8935546875,2460.87109375,2460.729248046875,2460.732177734375,283.89080810546875,283.8173522949219,283.8511962890625,2460.7939453125,2460.75244140625,2460.710205078125,2460.666015625,2453.60205078125,2454.130859375,2454.669921875,2452.48388671875,2454.324462890625,2454.52783203125,2452.1962890625,2454.130859375,2454.669921875,2452.48388671875,2453.98486328125,2452.505859375,2454.130859375,2454.669921875,2452.48388671875,2451.193359375
174,10-Jan-13,15:00,2460.8935546875,2460.8935546875,2460.8935546875,2460.93212890625,2460.75537109375,2460.712646484375,283.93695068359375,283.8399353027344,283.8430480957031,2460.929443359375,2460.78173828125,2460.8681640625,2460.71533203125,2453.598388671875,2454.335693359375,2455.31689453125,2451.6767578125,2454.5166015625,2455.19091796875,2451.446044921875,2454.335693359375,2455.31689453125,2451.6767578125,2454.13134765625,2451.738525390625,2454.335693359375,2455.31689453125,2453.001708984375,2451.7861328125
175,10-Jan-13,15:30,2460.8935546875,2460.8935546875,2460.8935546875,2460.9931640625,2460.76953125,2460.746826171875,283.9862365722656,283.8574523925781,283.87451171875,2460.924072265625,2460.791015625,2460.86767578125,2460.734130859375,2453.400390625,2454.20751953125,2455.7529296875,2451.772216796875,2454.3291015625,2455.62109375,2451.6103515625,2454.208740234375,2455.7529296875,2451.772216796875,2453.98828125,2451.811767578125,2454.208740234375,2455.7529296875,2451.772216796875,2451.83544921875
176,10-Jan-13,16:00,2460.8935546875,2460.8935546875,2460.8935546875,2460.90283203125,2461.9892578125,2460.74609375,283.91046142578125,283.7681884765625,283.8590393066406,2460.612548828125,2460.640380859375,2460.457763671875,2460.492919921875,2449.447509765625,2450.041748046875,2454.426025390625,2450.360595703125,2450.040283203125,2454.292724609375,2450.078857421875,2450.041748046875,2454.42529296875,2450.360595703125,2449.880615234375,2450.359619140625,2450.041748046875,2454.42529296875,2450.360595703125,2450.347412109375
177,10-Jan-13,16:30,2460.8935546875,2460.8935546875,2460.8935546875,2460.763916015625,2460.76513671875,2460.683349609375,283.80975341796875,283.83294677734375,283.9621887207031,2460.372802734375,2460.6474609375,2460.21142578125,2460.48193359375,2443.546142578125,2444.3349609375,2455.225341796875,2448.650634765625,2444.060546875,2455.283203125,2448.268310546875,2444.3349609375,2455.225341796875,2448.650634765625,2444.123291015625,2448.63330078125,2444.3349609375,2455.225341796875,2448.650634765625,2448.59912109375
178,10-Jan-13,17:00,2460.8935546875,2460.8935546875,2462.223388671875,2460.710693359375,2460.64990234375,2461.961669921875,283.7574768066406,283.7384033203125,283.7574768066406,2460.2392578125,2460.530029296875,2460.005615234375,2460.296875,2435.544921875,2436.593017578125,2453.47607421875,2445.180908203125,2436.100830078125,2453.474853515625,2444.6240234375,2436.593017578125,2454.800537109375,2445.180908203125,2436.324951171875,2444.894287109375,2436.593017578125,2454.800537109375,2445.180419921875,2444.583740234375
179,10-Jan-13,17:30,2460.8935546875,2460.8935546875,2460.8935546875,2460.547119140625,2460.395263671875,2460.436279296875,283.6018371582031,283.520263671875,283.5782775878906,2458.930419921875,2460.250732421875,2458.48193359375,2459.8017578125,2406.744873046875,2408.3798828125,2450.515869140625,2438.5673828125,2406.998046875,2450.584228515625,2437.83056640625,2408.3798828125,2450.517333984375,2438.5673828125,2407.967041015625,2438.08642578125,2408.3798828125,2450.517333984375,2438.56591796875,2437.56884765625
180,10-Jan-13,18:00,2460.8935546875,2460.8935546875,2460.8935546875,2460.089599609375,2460.4599609375,2460.2041015625,283.2467956542969,283.5184020996094,283.3729248046875,2457.871337890625,2460.02734375,2457.250732421875,2459.41064453125,2374.3291015625,2377.16796875,2449.681640625,2430.16552734375,2374.639404296875,2450.037353515625,2430.400146484375,2377.16796875,2449.681640625,2431.48046875,2376.444091796875,2430.678955078125,2377.16796875,2449.681640625,2431.48046875,2428.496337890625
181,10-Jan-13,18:30,2460.8935546875,2460.8935546875,2460.8935546875,2459.999755859375,2460.3837890625,2460.090087890625,283.1654968261719,283.44586181640625,283.27423095703125,2457.796142578125,2459.8681640625,2457.08251953125,2459.1474609375,2365.955810546875,2369.12353515625,2448.17724609375,2425.60400390625,2366.39404296875,2448.6025390625,2424.17041015625,2369.12353515625,2448.17724609375,2425.60400390625,2368.332763671875,2424.54150390625,2369.12353515625,2448.17724609375,2425.60400390625,2423.40234375
182,10-Jan-13,19:00,2460.8935546875,2460.8935546875,2460.8935546875,2459.971923828125,2460.351806640625,2459.997314453125,283.2884216308594,283.4128723144531,283.19970703125,2457.630615234375,2459.798583984375,2456.870849609375,2459.03369140625,2358.856201171875,2362.482177734375,2447.7353515625,2423.91650390625,2359.57470703125,2448.19091796875,2422.379150390625,2362.481689453125,2447.7353515625,2423.91650390625,2361.565673828125,2422.829833984375,2362.481689453125,2447.7353515625,2423.916748046875,2421.655517578125
183,10-Jan-13,19:30,2462.223388671875,2460.8935546875,2460.8935546875,2460.99755859375,2460.274658203125,2460.0859375,282.9090576171875,283.33941650390625,283.2382507324219,2457.247802734375,2459.5966796875,2456.35693359375,2458.70361328125,2347.7587890625,2351.2392578125,2446.341796875,2423.12451171875,2347.879638671875,2446.7265625,2421.760986328125,2351.2392578125,2446.343017578125,2423.12451171875,2350.370361328125,2421.941162109375,2351.2392578125,2446.343017578125,2423.123291015625,2420.67138671875
184,10-Jan-13,20:00,2460.8935546875,2460.8935546875,2460.8935546875,2459.470458984375,2460.321044921875,2460.146484375,282.768798828125,283.3645935058594,283.2723693847656,2456.991455078125,2459.516845703125,2456.04443359375,2458.58251953125,2339.41650390625,2342.876220703125,2447.876220703125,2421.003173828125,2339.0830078125,2447.061767578125,2419.64013671875,2342.876220703125,2447.876220703125,2421.003173828125,2343.28466796875,2419.66015625,2344.14208984375,2446.553955078125,2421.003173828125,2418.231201171875
185,10-Jan-13,20:30,2460.8935546875,2460.8935546875,2460.8935546875,2459.396728515625,2461.55517578125,2460.15283203125,282.70709228515625,283.4410400390625,283.2646789550781,2456.68701171875,2459.4462890625,2455.68701171875,2458.455322265625,2327.006103515625,2331.258544921875,2446.814208984375,2418.18603515625,2327.0849609375,2447.512939453125,2416.55126953125,2331.259521484375,2446.814208984375,2418.18603515625,2330.19189453125,2416.868408203125,2331.259521484375,2446.814208984375,2418.18603515625,2415.4462890625
186,10-Jan-13,21:00,2460.8935546875,2460.8935546875,2460.8935546875,2459.46533203125,2460.26123046875,2460.060791015625,282.75433349609375,283.3128356933594,283.2027893066406,2457.9990234375,2459.446533203125,2455.6708984375,2458.452880859375,2329.739013671875,2333.623046875,2446.9677734375,2417.613525390625,2329.484375,2447.74072265625,2415.9091796875,2333.62158203125,2446.9677734375,2417.613525390625,2332.65771484375,2416.225341796875,2333.62158203125,2446.967529296875,2417.613525390625,2416.045166015625
187,10-Jan-13,21:30,2460.8935546875,2460.8935546875,2460.8935546875,2459.564208984375,2460.2255859375,2461.36865234375,282.8240051269531,283.2913513183594,283.1912536621094,2456.78515625,2459.488525390625,2455.813232421875,2458.53173828125,2335.74755859375,2339.416259765625,2446.20703125,2418.9443359375,2335.53369140625,2446.824462890625,2417.32958984375,2339.416259765625,2446.20703125,2420.251708984375,2338.503173828125,2418.916259765625,2339.4150390625,2446.20751953125,2420.251708984375,2416.18408203125
188,10-Jan-13,22:00,2460.8935546875,2460.8935546875,2460.8935546875,2459.661865234375,2460.30224609375,2460.210693359375,282.91552734375,283.369140625,283.3340759277344,2457.07666015625,2459.63037109375,2456.197509765625,2460.091796875,2345.41455078125,2348.517822265625,2446.86083984375,2421.61767578125,2344.820068359375,2447.388916015625,2421.556640625,2348.517822265625,2446.86083984375,2421.61767578125,2347.75927734375,2421.587890625,2348.517578125,2446.86328125,2421.61767578125,2418.8642578125
189,10-Jan-13,22:30,2460.8935546875,2460.8935546875,2460.8935546875,2459.67333984375,2460.26708984375,2460.15625,282.91741943359375,283.33929443359375,283.29107666015625,2457.066162109375,2459.6044921875,2456.171875,2458.72265625,2346.73681640625,2349.9775390625,2446.289306640625,2422.04541015625,2346.40966796875,2446.730224609375,2420.6142578125,2349.9775390625,2446.289306640625,2422.04541015625,2349.173583984375,2420.7880859375,2349.9775390625,2446.289306640625,2422.04541015625,2419.449951171875
190,10-Jan-13,23:00,2460.8935546875,2460.8935546875,2460.8935546875,2459.705322265625,2460.33642578125,2460.25,282.95343017578125,283.40093994140625,283.3696594238281,2456.9638671875,2459.735107421875,2456.138671875,2458.921875,2346.4873046875,2349.507568359375,2447.6201171875,2422.90380859375,2345.763916015625,2448.11376953125,2421.749267578125,2349.507568359375,2447.619873046875,2422.90380859375,2348.7685546875,2421.58544921875,2349.507568359375,2447.619873046875,2422.90380859375,2420.19091796875
191,10-Jan-13,23:30,2460.8935546875,2460.8935546875,2460.8935546875,2459.91650390625,2460.232421875,2460.308349609375,283.2611083984375,283.3424072265625,283.42193603515625,2457.359375,2459.76904296875,2456.57080078125,2458.986572265625,2361.384521484375,2364.484130859375,2447.003662109375,2428.356689453125,2361.50244140625,2447.205322265625,2427.2744140625,2364.484130859375,2447.000732421875,2428.356689453125,2363.7021484375,2427.46630859375,2364.484130859375,2447.000732421875,2428.357177734375,2426.501220703125
192,11-Jan-13,0:00,2462.223388671875,2460.8935546875,2460.8935546875,2461.340087890625,2460.294921875,2460.354736328125,283.1867980957031,283.39971923828125,283.46875,2457.7802734375,2459.914794921875,2457.092041015625,2459.23046875,2371.765625,2374.4189453125,2447.841064453125,2429.669677734375,2371.71484375,2448.058349609375,2428.64453125,2374.4189453125,2447.84375,2429.669677734375,2373.757568359375,2428.752685546875,2374.4189453125,2447.84375,2429.66943359375,2427.77099609375
193,11-Jan-13,0:30,2460.8935546875,2460.8935546875,2460.8935546875,2459.917724609375,2460.5244140625,2460.3720703125,283.1354064941406,283.5669860839844,283.4917297363281,2458.004150390625,2460.11572265625,2457.43896484375,2459.55322265625,2377.3349609375,2380.1103515625,2449.973876953125,2432.037109375,2377.521728515625,2450.320068359375,2431.074951171875,2380.11669921875,2449.973876953125,2432.037109375,2379.40771484375,2431.2880859375,2380.11669921875,2449.974365234375,2432.037109375,2430.470947265625
194,11-Jan-13,1:00,2460.8935546875,2460.8935546875,2460.8935546875,2459.905029296875,2460.555419921875,2460.35400390625,283.1268615722656,283.7413635253906,283.4793701171875,2458.17578125,2460.105712890625,2457.612548828125,2459.544677734375,2380.310791015625,2383.061767578125,2451.58056640625,2432.31201171875,2380.578125,2450.65087890625,2431.273681640625,2383.061767578125,2450.252685546875,2432.31201171875,2382.3623046875,2431.606201171875,2383.061767578125,2450.252685546875,2432.309814453125,2430.83544921875
195,11-Jan-13,1:30,2460.8935546875,2460.8935546875,2460.8935546875,2459.995849609375,2460.60302734375,2460.400634765625,283.2018737792969,283.7872009277344,283.5250549316406,2458.52294921875,2460.168212890625,2458.01025390625,2459.658935546875,2388.88671875,2391.28369140625,2450.869873046875,2434.313232421875,2389.02783203125,2452.539794921875,2433.432373046875,2391.28369140625,2450.869873046875,2434.313232421875,2390.677978515625,2433.61083984375,2391.28369140625,2450.869873046875,2434.311767578125,2432.851318359375
196,11-Jan-13,2:00,2460.8935546875,2460.8935546875,2460.8935546875,2460.0869140625,2460.591552734375,2461.712890625,283.26788330078125,283.6306457519531,283.6712341308594,2458.697998046875,2460.207275390625,2458.215087890625,2459.72412109375,2394.935546875,2396.0673828125,2451.176025390625,2435.072021484375,2393.989013671875,2451.528564453125,2434.144775390625,2396.0673828125,2451.1748046875,2435.072021484375,2395.4521484375,2434.44091796875,2396.0673828125,2451.1748046875,2435.073486328125,2433.749267578125
197,11-Jan-13,2:30,2460.8935546875,2460.8935546875,2460.8935546875,2460.24365234375,2460.624267578125,2461.6865234375,283.3855285644531,283.6647033691406,283.5123291015625,2458.97998046875,2461.591064453125,2458.539794921875,2461.14892578125,2396.6357421875,2399.52099609375,2451.624267578125,2434.74609375,2396.236572265625,2452.007080078125,2433.677978515625,2399.52099609375,2451.624267578125,2434.745849609375,2398.775634765625,2434.175048828125,2399.52099609375,2451.624267578125,2434.745849609375,2433.5341796875
198,11-Jan-13,3:00,2460.8935546875,2460.8935546875,2460.8935546875,2460.252685546875,2460.625732421875,2460.369140625,283.3934326171875,283.6673889160156,283.52227783203125,2458.96337890625,2460.26513671875,2458.524658203125,2459.827392578125,2397.07470703125,2399.80859375,2451.7958984375,2435.3583984375,2397.85498046875,2452.15576171875,2434.3701171875,2399.80859375,2451.7958984375,2435.353515625,2399.10400390625,2434.7783203125,2401.10693359375,2451.7958984375,2435.353515625,2434.136474609375
199,11-Jan-13,3:30,2460.8935546875,2460.8935546875,2460.8935546875,2460.219970703125,2460.613037109375,2460.33740234375,283.3656921386719,283.6531066894531,283.4948425292969,2458.788818359375,2460.2119140625,2458.31103515625,2459.740234375,2394.523193359375,2397.115478515625,2451.521240234375,2434.793212890625,2395.076416015625,2451.89501953125,2433.81689453125,2397.115478515625,2451.521240234375,2434.793212890625,2396.4482421875,2434.18017578125,2397.11474609375,2451.52099609375,2434.793212890625,2434.81884765625
200,11-Jan-13,4:00,2460.8935546875,2460.8935546875,2460.8935546875,2460.277099609375,2460.650146484375,2460.348876953125,283.4120788574219,283.68603515625,283.5107727050781,2458.838623046875,2460.251220703125,2458.38671875,2459.799560546875,2400.068359375,2402.03515625,2451.631103515625,2435.687744140625,2400.1064453125,2451.96826171875,2436.1640625,2402.03515625,2451.631103515625,2437.004150390625,2401.543701171875,2436.314697265625,2402.030029296875,2451.631103515625,2437.004150390625,2434.260986328125
201,11-Jan-13,4:30,2462.223388671875,2460.8935546875,2460.8935546875,2461.62646484375,2460.61767578125,2460.40234375,283.5815124511719,283.66693115234375,283.5501708984375,2458.9462890625,2460.29541015625,2458.523193359375,2459.860107421875,2403.149169921875,2404.923828125,2451.05615234375,2436.08642578125,2403.08349609375,2451.321533203125,2435.26171875,2404.923828125,2451.05615234375,2436.08642578125,2404.48828125,2435.384765625,2404.923828125,2451.05615234375,2436.08642578125,2434.638671875
202,11-Jan-13,5:00,2460.8935546875,2460.8935546875,2460.8935546875,2460.271728515625,2460.55224609375,2460.467529296875,283.409423828125,283.6208190917969,283.5927734375,2458.85107421875,2460.2587890625,2458.40380859375,2459.80908203125,2402.821533203125,2404.512939453125,2450.73779296875,2437.249267578125,2402.6787109375,2450.925537109375,2436.552001953125,2404.512939453125,2450.73779296875,2437.24853515625,2404.0947265625,2436.60693359375,2404.511474609375,2450.73779296875,2437.24853515625,2435.923583984375
203,11-Jan-13,5:30,2460.8935546875,2460.8935546875,2460.8935546875,2460.157470703125,2460.542724609375,2460.458740234375,283.3226318359375,283.7579345703125,283.5767822265625,2458.637939453125,2460.1611328125,2458.126220703125,2459.64306640625,2396.632080078125,2398.456298828125,2450.809814453125,2435.8828125,2396.4130859375,2451.080810546875,2435.10986328125,2398.456298828125,2450.809814453125,2435.882568359375,2398.003662109375,2435.20361328125,2398.456298828125,2450.809814453125,2435.882568359375,2434.479248046875
204,11-Jan-13,6:00,2460.8935546875,2462.223388671875,2460.8935546875,2460.048095703125,2461.875732421875,2460.4912109375,283.2433166503906,283.6016845703125,283.59332275390625,2459.89013671875,2460.111572265625,2459.346923828125,2459.574951171875,2394.89501953125,2396.66943359375,2452.135009765625,2436.22265625,2394.55908203125,2452.40087890625,2435.513916015625,2396.66943359375,2452.135009765625,2436.221435546875,2396.22900390625,2435.547119140625,2396.66943359375,2452.135009765625,2436.221435546875,2434.82861328125
205,11-Jan-13,6:30,2460.8935546875,2460.8935546875,2460.8935546875,2460.03076171875,2460.525634765625,2460.492919921875,283.2291259765625,283.585205078125,283.7451171875,2458.606201171875,2460.074951171875,2458.044677734375,2459.521728515625,2388.7958984375,2390.8671875,2451.2548828125,2434.35205078125,2388.500244140625,2451.625,2433.588623046875,2390.890869140625,2451.2548828125,2434.35205078125,2390.376953125,2433.561767578125,2390.890869140625,2451.2548828125,2434.35205078125,2432.7197265625
206,11-Jan-13,7:00,2460.8935546875,2460.8935546875,2462.223388671875,2460.0810546875,2460.498046875,2461.775146484375,283.2611389160156,283.5646057128906,283.5576477050781,2458.646728515625,2461.3798828125,2458.072998046875,2459.47314453125,2388.744384765625,2391.18115234375,2451.05322265625,2433.531494140625,2388.8505859375,2451.3984375,2432.667236328125,2391.18115234375,2451.05322265625,2433.531494140625,2389.281982421875,2432.71875,2389.89013671875,2451.05322265625,2433.531494140625,2431.846435546875
207,11-Jan-13,7:30,2460.8935546875,2460.8935546875,2460.8935546875,2460.22119140625,2460.550048828125,2460.440673828125,283.36944580078125,283.6134948730469,283.5684509277344,2458.771728515625,2460.232666015625,2458.30615234375,2459.762939453125,2396.04345703125,2398.260009765625,2451.561767578125,2435.21435546875,2394.920654296875,2451.883056640625,2434.38134765625,2398.260009765625,2451.561767578125,2435.212890625,2397.703369140625,2434.52734375,2396.96533203125,2451.561767578125,2435.212890625,2433.7880859375
208,11-Jan-13,8:00,2460.8935546875,2460.8935546875,2460.8935546875,2460.35595703125,2460.54541015625,2460.510009765625,283.47528076171875,283.6249084472656,283.6307373046875,2459.421630859375,2460.34765625,2459.04931640625,2459.97607421875,2405.43701171875,2407.75830078125,2452.343505859375,2438.27392578125,2404.84033203125,2452.59521484375,2436.10693359375,2407.75830078125,2452.343505859375,2436.95703125,2407.168701171875,2436.326171875,2407.75830078125,2452.343505859375,2436.95703125,2436.9560546875
209,11-Jan-13,8:30,2460.8935546875,2460.8935546875,2460.8935546875,2460.531982421875,2460.71875,2460.682861328125,283.6325988769531,283.7810974121094,283.7874755859375,2460.313720703125,2460.6005859375,2460.123291015625,2460.40869140625,2429.297119140625,2430.636962890625,2454.13916015625,2444.4169921875,2429.85693359375,2454.200439453125,2443.9775390625,2430.636962890625,2454.13916015625,2444.4169921875,2430.306884765625,2444.03271484375,2430.647705078125,2454.13916015625,2444.4169921875,2444.93798828125
210,11-Jan-13,9:00,2462.223388671875,2460.8935546875,2460.8935546875,2460.624755859375,2460.86865234375,2460.845703125,283.8785095214844,283.9129943847656,283.9288024902344,2460.921875,2460.67724609375,2460.801513671875,2460.552001953125,2446.120849609375,2446.717529296875,2456.351318359375,2449.875244140625,2446.5078125,2456.38330078125,2449.709228515625,2446.7177734375,2456.351318359375,2449.875244140625,2446.5634765625,2449.7138671875,2446.7177734375,2456.351318359375,2449.875244140625,2449.54052734375
211,11-Jan-13,9:30,2460.8935546875,2460.8935546875,2460.8935546875,2460.7890625,2461.020751953125,2460.912109375,283.8643798828125,284.04437255859375,284.002685546875,2461.577392578125,2460.862060546875,2461.58984375,2460.872314453125,2466.138427734375,2466.009765625,2458.059326171875,2456.8935546875,2466.4794921875,2458.03662109375,2456.9228515625,2466.009765625,2458.059326171875,2456.8935546875,2466.0361328125,2457.023193359375,2466.009765625,2458.059326171875,2456.8935546875,2455.832275390625
212,11-Jan-13,10:00,2460.8935546875,2460.8935546875,2460.8935546875,2461.17578125,2461.1318359375,2460.995361328125,284.1680908203125,284.1622314453125,284.1029052734375,2462.264404296875,2461.266845703125,2462.53515625,2461.53857421875,2490.322509765625,2489.572265625,2460.3046875,2463.93994140625,2490.886474609375,2460.185546875,2464.232421875,2489.574951171875,2460.3046875,2463.93994140625,2489.74609375,2464.47265625,2489.574951171875,2460.305419921875,2463.93994140625,2463.69677734375
213,11-Jan-13,10:30,2460.8935546875,2460.8935546875,2460.8935546875,2461.44091796875,2461.206787109375,2461.22265625,284.3890075683594,284.4085388183594,284.3004150390625,2463.10546875,2461.534423828125,2463.564208984375,2461.97900390625,2514.75048828125,2513.2392578125,2461.722900390625,2470.230224609375,2515.367919921875,2461.332763671875,2472.29931640625,2513.2392578125,2461.720703125,2470.230224609375,2513.598876953125,2471.05224609375,2513.2392578125,2461.720703125,2470.230224609375,2471.916015625
214,11-Jan-13,11:00,2460.8935546875,2460.8935546875,2460.8935546875,2461.640380859375,2461.20556640625,2461.3486328125,284.5474853515625,284.2779541015625,284.5643310546875,2464.7666015625,2461.736083984375,2465.353759765625,2462.32373046875,2525.85205078125,2524.137939453125,2463.3759765625,2474.500244140625,2526.640625,2462.982666015625,2473.982666015625,2524.1376953125,2463.375732421875,2474.500244140625,2524.544921875,2475.50146484375,2524.1376953125,2463.375732421875,2473.162353515625,2475.21142578125
215,11-Jan-13,11:30,2460.8935546875,2460.8935546875,2462.223388671875,2461.474609375,2461.2294921875,2462.723876953125,284.42864990234375,284.2873229980469,284.4339599609375,2463.474609375,2463.016357421875,2464.036376953125,2462.2509765625,2522.268798828125,2519.677978515625,2463.664794921875,2471.54443359375,2521.863525390625,2463.4384765625,2472.481689453125,2519.681640625,2463.664794921875,2471.54443359375,2520.338134765625,2472.2890625,2519.681640625,2463.66455078125,2471.54443359375,2473.10009765625
216,11-Jan-13,12:00,2460.8935546875,2460.8935546875,2460.8935546875,2461.369140625,2461.331787109375,2461.359619140625,284.35455322265625,284.3541564941406,284.40789794921875,2463.421142578125,2461.697021484375,2463.987548828125,2462.25341796875,2515.959716796875,2514.200439453125,2464.712158203125,2470.94384765625,2516.205322265625,2464.57861328125,2471.817626953125,2514.200439453125,2464.714111328125,2470.94384765625,2514.62548828125,2471.81005859375,2514.200439453125,2464.714111328125,2470.94384765625,2472.723388671875
217,11-Jan-13,12:30,2460.8935546875,2460.8935546875,2460.8935546875,2461.34326171875,2461.234130859375,2461.2060546875,284.3166198730469,284.26715087890625,284.28253173828125,2462.61474609375,2461.5654296875,2463.06787109375,2462.013671875,2496.0810546875,2494.555419921875,2463.11181640625,2464.23291015625,2495.746826171875,2463.0107421875,2465.110595703125,2494.555419921875,2463.11181640625,2464.23291015625,2494.943603515625,2464.5986328125,2494.555419921875,2464.443115234375,2464.23291015625,2465.003662109375
218,11-Jan-13,13:00,2460.8935546875,2460.8935546875,2460.8935546875,2461.402099609375,2460.97705078125,2461.468017578125,284.3611145019531,284.0975036621094,284.4662170410156,2462.671875,2461.548583984375,2463.119140625,2461.989990234375,2506.23974609375,2504.0576171875,2461.261962890625,2470.566162109375,2505.822509765625,2460.712890625,2471.807373046875,2504.0576171875,2461.261962890625,2470.566162109375,2504.60791015625,2471.252685546875,2504.0576171875,2461.26220703125,2470.566162109375,2471.99658203125
