step,date_label,profile_time,v_632_A_rms_V,v_632_B_rms_V,v_632_C_rms_V,v_633_A_rms_V,v_633_B_rms_V,v_633_C_rms_V,v_634_A_rms_V,v_634_B_rms_V,v_634_C_rms_V,v_645_B_rms_V,v_645_C_rms_V,v_646_B_rms_V,v_646_C_rms_V,v_652_A_rms_V,v_671_A_rms_V,v_671_B_rms_V,v_671_C_rms_V,v_675_A_rms_V,v_675_B_rms_V,v_675_C_rms_V,v_680_A_rms_V,v_680_B_rms_V,v_680_C_rms_V,v_684_A_rms_V,v_684_C_rms_V,v_692_A_rms_V,v_692_B_rms_V,v_692_C_rms_V,v_611_C_rms_V
168,10-Jan-13,12:00,2460.8935546875,2460.8935546875,2462.223388671875,2460.839599609375,2460.6494140625,2460.759521484375,283.8633728027344,283.7569274902344,284.01702880859375,2460.31640625,2460.681884765625,2460.171875,2460.537841796875,2440.997802734375,2441.917724609375,2454.05859375,2448.060546875,2441.634765625,2455.269287109375,2447.731201171875,2441.917724609375,2455.384765625,2448.060546875,2441.6796875,2447.938720703125,2441.917724609375,2455.384765625,2448.060546875,2447.797607421875
169,10-Jan-13,12:30,2460.8935546875,2460.8935546875,2462.223388671875,2461.039794921875,2460.746337890625,2460.706298828125,284.0164489746094,283.8403625488281,283.84564208984375,2460.93798828125,2462.14111328125,2460.893798828125,2460.7705078125,2455.701416015625,2456.424072265625,2454.816162109375,2451.16357421875,2456.725830078125,2454.622802734375,2450.863037109375,2456.424072265625,2454.816162109375,2451.16357421875,2456.223876953125,2451.212890625,2456.424072265625,2454.816162109375,2451.16357421875,2451.248291015625
170,10-Jan-13,13:00,2460.8935546875,2460.8935546875,2460.8935546875,2460.9462890625,2460.6845703125,2460.868408203125,283.9538879394531,283.7994079589844,283.9566955566406,2460.829833984375,2460.765869140625,2460.755126953125,2460.680419921875,2450.159423828125,2450.4306640625,2454.3876953125,2450.332763671875,2450.35205078125,2454.154052734375,2450.297119140625,2450.4306640625,2454.3876953125,2450.33203125,2450.369140625,2450.132568359375,2450.4306640625,2454.3876953125,2450.33203125,2449.9287109375
171,10-Jan-13,13:30,2460.8935546875,2460.8935546875,2460.8935546875,2460.9072265625,2460.643798828125,2460.79931640625,283.9165954589844,283.76055908203125,283.8984069824219,2460.651611328125,2460.70654296875,2460.53564453125,2460.59228515625,2444.856201171875,2445.411865234375,2454.049560546875,2448.224609375,2445.174560546875,2453.901123046875,2448.001220703125,2445.412353515625,2454.049560546875,2448.224609375,2445.277099609375,2447.9677734375,2445.412353515625,2454.050048828125,2448.224609375,2447.69970703125
172,10-Jan-13,14:00,2460.8935546875,2460.8935546875,2460.8935546875,2460.74755859375,2460.6572265625,2460.834716796875,283.8006286621094,283.76190185546875,283.9140930175781,2460.507568359375,2460.629150390625,2460.341796875,2460.4638671875,2442.783203125,2443.115234375,2453.786376953125,2448.466064453125,2442.776123046875,2453.63330078125,2448.30859375,2443.115234375,2453.786376953125,2448.466064453125,2443.0390625,2448.19384765625,2443.115234375,2453.786376953125,2448.466064453125,2447.9150390625
173,10-Jan-13,14:30,2462.223388671875,2460.8935546875,2460.8935546875,2462.200927734375,2460.729248046875,2460.732177734375,283.89080810546875,283.8173522949219,283.8511962890625,2460.7939453125,2460.75244140625,2460.710205078125,2460.660888671875,2453.596923828125,2454.132568359375,2454.669921875,2451.159423828125,2454.324462890625,2454.52783203125,2450.871826171875,2454.130859375,2454.669921875,2451.159423828125,2453.98486328125,2451.18115234375,2454.130859375,2454.669921875,2451.159423828125,2451.193359375
174,10-Jan-13,15:00,2460.8935546875,2460.8935546875,2460.8935546875,2460.93212890625,2460.75537109375,2460.712890625,283.93695068359375,283.8399353027344,283.8431091308594,2460.929443359375,2460.78173828125,2460.8681640625,2460.704833984375,2453.5888671875,2454.335693359375,2455.31689453125,2451.6767578125,2454.5166015625,2455.19091796875,2452.770751953125,2454.335693359375,2455.31689453125,2453.001708984375,2454.13134765625,2453.0634765625,2454.335693359375,2455.31689453125,2453.001708984375,2451.7861328125
175,10-Jan-13,15:30,2460.8935546875,2462.223388671875,2460.8935546875,2460.9931640625,2462.09912109375,2460.7470703125,283.9862365722656,284.0108337402344,283.8745422363281,2460.924072265625,2460.791015625,2460.86767578125,2460.72314453125,2454.71142578125,2455.53271484375,2455.753662109375,2451.771728515625,2455.654541015625,2455.621826171875,2451.60986328125,2455.53271484375,2455.753662109375,2451.771728515625,2453.98583984375,2451.811279296875,2454.20654296875,2455.753662109375,2451.771728515625,2451.8349609375
176,10-Jan-13,16:00,2460.8935546875,2460.8935546875,2460.8935546875,2460.90283203125,2460.65966796875,2462.075927734375,283.91046142578125,283.7681884765625,283.8590393066406,2460.612548828125,2460.640380859375,2460.457763671875,2460.494384765625,2449.44580078125,2450.04296875,2455.752197265625,2450.36083984375,2450.04150390625,2455.61865234375,2450.0791015625,2450.041748046875,2455.752197265625,2450.36083984375,2449.880615234375,2450.35986328125,2450.041748046875,2455.752197265625,2450.36083984375,2450.347412109375
177,10-Jan-13,16:30,2460.8935546875,2460.8935546875,2462.223388671875,2460.763916015625,2460.76513671875,2460.683349609375,283.80975341796875,283.83294677734375,283.9621887207031,2460.372802734375,2460.6474609375,2460.211181640625,2460.48095703125,2443.5302734375,2444.3349609375,2456.552490234375,2448.650634765625,2444.060546875,2455.283203125,2448.268310546875,2444.3349609375,2455.225341796875,2448.650634765625,2444.123291015625,2448.63330078125,2444.3349609375,2455.225341796875,2448.650634765625,2448.59912109375
178,10-Jan-13,17:00,2460.8935546875,2460.8935546875,2460.8935546875,2460.710693359375,2460.64990234375,2460.6318359375,283.7574768066406,283.7384033203125,283.9107971191406,2460.239013671875,2460.52978515625,2460.00537109375,2460.30029296875,2435.525634765625,2436.593017578125,2453.474853515625,2445.180419921875,2436.100830078125,2453.4736328125,2444.62353515625,2436.593017578125,2453.474853515625,2445.180419921875,2436.324951171875,2444.893798828125,2436.593017578125,2453.474853515625,2445.180419921875,2444.583740234375
179,10-Jan-13,17:30,2460.8935546875,2460.8935546875,2460.8935546875,2460.547119140625,2460.395263671875,2460.436279296875,283.6016540527344,283.520263671875,283.5782775878906,2458.930419921875,2460.250732421875,2458.48193359375,2459.797119140625,2406.745849609375,2408.380615234375,2450.5166015625,2438.56494140625,2406.99853515625,2450.58349609375,2437.827392578125,2408.380615234375,2450.5166015625,2438.56494140625,2407.98291015625,2438.085205078125,2408.395751953125,2450.5166015625,2438.56494140625,2437.567138671875
180,10-Jan-13,18:00,2460.8935546875,2460.8935546875,2460.8935546875,2460.089599609375,2460.4599609375,2460.2041015625,283.2467956542969,283.5184020996094,283.3729248046875,2457.871337890625,2460.02734375,2457.251953125,2459.41650390625,2374.326904296875,2377.16796875,2449.681640625,2431.48046875,2374.6396484375,2450.037353515625,2429.089111328125,2377.16796875,2449.681640625,2431.48046875,2376.447021484375,2430.678955078125,2377.170654296875,2449.681640625,2431.48095703125,2428.496337890625
181,10-Jan-13,18:30,2460.8935546875,2460.8935546875,2460.8935546875,2459.999755859375,2460.384033203125,2460.08984375,283.3185119628906,283.4461364746094,283.2742004394531,2457.796142578125,2459.8681640625,2457.082275390625,2459.1611328125,2365.955078125,2369.12353515625,2448.17724609375,2425.60400390625,2366.39404296875,2448.6025390625,2424.17041015625,2369.12353515625,2448.17724609375,2425.60400390625,2368.332763671875,2424.54150390625,2369.12353515625,2448.17724609375,2425.60400390625,2423.40234375
182,10-Jan-13,19:00,2460.8935546875,2460.8935546875,2460.8935546875,2459.971923828125,2460.351318359375,2459.997314453125,283.1354064941406,283.41259765625,283.19970703125,2457.630126953125,2459.798583984375,2456.869873046875,2459.030517578125,2358.85693359375,2362.481689453125,2447.7353515625,2423.91650390625,2359.574462890625,2448.19091796875,2422.379150390625,2362.481689453125,2447.7353515625,2423.91650390625,2361.5654296875,2422.829833984375,2362.481689453125,2447.7353515625,2423.91650390625,2421.6552734375
183,10-Jan-13,19:30,2462.223388671875,2460.8935546875,2460.8935546875,2460.99755859375,2460.274658203125,2460.086181640625,282.9090576171875,283.33941650390625,283.23822021484375,2457.24755859375,2459.596435546875,2456.356689453125,2458.705078125,2347.730224609375,2351.210693359375,2446.34130859375,2423.124267578125,2347.848876953125,2446.72607421875,2421.760498046875,2351.23291015625,2446.34130859375,2423.124267578125,2350.36328125,2421.940673828125,2351.23291015625,2446.34130859375,2423.124267578125,2420.67236328125
184,10-Jan-13,20:00,2460.8935546875,2460.8935546875,2460.8935546875,2459.47021484375,2460.321044921875,2460.146484375,282.7686462402344,283.3645935058594,283.2723693847656,2456.9912109375,2459.516845703125,2456.04443359375,2458.569091796875,2340.67333984375,2344.14208984375,2446.553955078125,2421.003173828125,2340.346923828125,2448.384033203125,2419.64013671875,2344.14208984375,2446.553955078125,2421.003173828125,2343.28466796875,2419.660400390625,2344.14208984375,2446.553955078125,2421.003173828125,2418.231201171875
185,10-Jan-13,20:30,2460.8935546875,2460.8935546875,2460.8935546875,2459.396728515625,2460.2255859375,2460.15283203125,282.70709228515625,283.4409484863281,283.2646789550781,2456.68701171875,2459.4462890625,2455.68701171875,2458.437744140625,2327.021484375,2331.259521484375,2446.814208984375,2418.18603515625,2327.085693359375,2447.512939453125,2416.551025390625,2331.259521484375,2446.814208984375,2418.185791015625,2330.19189453125,2416.868408203125,2331.259521484375,2446.814208984375,2418.185791015625,2415.446044921875
186,10-Jan-13,21:00,2460.8935546875,2460.8935546875,2460.8935546875,2459.465576171875,2460.261474609375,2460.060546875,282.75433349609375,283.3128662109375,283.2027282714844,2456.67138671875,2459.446533203125,2455.671142578125,2458.4423828125,2329.75732421875,2333.622802734375,2446.96728515625,2417.60693359375,2329.484619140625,2447.740478515625,2415.90087890625,2333.622802734375,2446.96728515625,2417.60693359375,2332.659912109375,2416.218505859375,2333.623779296875,2446.96728515625,2417.60693359375,2414.7333984375
187,10-Jan-13,21:30,2460.8935546875,2460.8935546875,2460.8935546875,2459.564208984375,2460.2255859375,2460.0390625,282.82403564453125,283.2913513183594,283.34429931640625,2456.78515625,2459.488525390625,2455.8134765625,2458.52978515625,2335.738525390625,2339.4150390625,2446.20751953125,2420.25146484375,2335.532470703125,2446.82470703125,2417.32958984375,2339.4150390625,2446.20751953125,2420.25146484375,2338.50341796875,2417.616455078125,2339.4150390625,2446.20751953125,2418.950927734375,2417.496337890625
188,10-Jan-13,22:00,2460.8935546875,2460.8935546875,2462.223388671875,2459.6611328125,2460.30224609375,2461.540283203125,282.91497802734375,283.369140625,283.3340759277344,2457.077880859375,2459.63037109375,2456.19873046875,2458.755859375,2345.421142578125,2348.517822265625,2446.86328125,2422.926513671875,2344.81982421875,2447.391357421875,2420.248779296875,2348.52734375,2446.86328125,2422.926513671875,2347.76904296875,2420.280029296875,2348.52734375,2446.86328125,2422.926513671875,2418.8642578125
189,10-Jan-13,22:30,2460.8935546875,2460.8935546875,2460.8935546875,2459.672607421875,2460.26708984375,2460.15625,282.9168701171875,283.3393249511719,283.29107666015625,2457.066162109375,2460.93359375,2456.171875,2460.0322265625,2346.718505859375,2349.977783203125,2446.289306640625,2422.04541015625,2346.409912109375,2446.730224609375,2421.922119140625,2349.977783203125,2446.289306640625,2422.04541015625,2349.173828125,2420.7880859375,2349.977783203125,2446.289306640625,2422.04541015625,2419.44970703125
190,10-Jan-13,23:00,2460.8935546875,2460.8935546875,2460.8935546875,2459.705322265625,2460.33642578125,2460.25,282.95343017578125,283.4009094238281,283.3696594238281,2456.9638671875,2459.735107421875,2456.138427734375,2458.9189453125,2346.49755859375,2349.507568359375,2447.619873046875,2422.90380859375,2345.763916015625,2448.113525390625,2423.057861328125,2349.507568359375,2447.619873046875,2422.90380859375,2348.7685546875,2421.58544921875,2349.5078125,2447.619873046875,2422.90380859375,2420.19091796875
191,10-Jan-13,23:30,2460.8935546875,2460.8935546875,2460.8935546875,2459.91650390625,2460.232177734375,2460.308349609375,283.1081237792969,283.3420715332031,283.42193603515625,2457.359375,2459.768798828125,2456.57080078125,2458.978759765625,2361.39794921875,2364.48388671875,2447.000732421875,2429.66943359375,2361.50244140625,2447.2021484375,2428.586669921875,2364.48388671875,2447.000732421875,2429.66943359375,2363.701904296875,2428.778564453125,2364.484130859375,2447.000732421875,2429.66943359375,2426.501220703125
192,11-Jan-13,0:00,2460.8935546875,2460.8935546875,2460.8935546875,2460.0107421875,2460.29541015625,2460.354736328125,283.1867980957031,283.3999938964844,283.46875,2457.7802734375,2459.91455078125,2457.092041015625,2459.227783203125,2371.76806640625,2374.418701171875,2447.841064453125,2429.66943359375,2371.714599609375,2448.055419921875,2428.644775390625,2374.418701171875,2447.841064453125,2429.669921875,2373.757568359375,2428.753173828125,2374.418701171875,2447.841064453125,2429.669921875,2427.771484375
193,11-Jan-13,0:30,2460.8935546875,2460.8935546875,2460.8935546875,2459.917724609375,2460.5244140625,2460.3720703125,283.1354064941406,283.5669860839844,283.4917297363281,2458.004150390625,2460.11572265625,2457.43896484375,2459.548828125,2377.310302734375,2380.109375,2449.97412109375,2432.036865234375,2377.520751953125,2450.320556640625,2431.074462890625,2380.109375,2449.97412109375,2432.03662109375,2379.400634765625,2431.28759765625,2380.109375,2449.97412109375,2432.03662109375,2430.470458984375
194,11-Jan-13,1:00,2460.8935546875,2460.8935546875,2460.8935546875,2459.905029296875,2460.555419921875,2460.353759765625,283.1268310546875,283.5881042480469,283.4793701171875,2458.17578125,2460.105712890625,2457.612548828125,2459.554443359375,2380.2880859375,2383.0361328125,2450.257080078125,2432.309814453125,2380.551025390625,2450.6552734375,2431.271484375,2383.0361328125,2450.257080078125,2432.309814453125,2382.33642578125,2431.606201171875,2383.0361328125,2450.257080078125,2432.309814453125,2430.835205078125
195,11-Jan-13,1:30,2460.8935546875,2462.223388671875,2460.8935546875,2459.995849609375,2460.60302734375,2460.400634765625,283.2018737792969,283.7872009277344,283.5250244140625,2458.52294921875,2460.168212890625,2458.01025390625,2459.643310546875,2388.917236328125,2391.306640625,2452.19384765625,2434.31298828125,2389.02783203125,2451.214599609375,2433.432373046875,2391.28369140625,2452.19384765625,2434.31298828125,2390.677978515625,2433.6123046875,2391.28369140625,2450.869873046875,2434.31298828125,2432.8525390625
196,11-Jan-13,2:00,2460.8935546875,2460.8935546875,2460.8935546875,2460.0869140625,2460.591552734375,2460.38330078125,283.26788330078125,283.6306457519531,283.5180358886719,2458.697998046875,2460.20751953125,2458.21484375,2459.7373046875,2393.641357421875,2396.06689453125,2451.176025390625,2435.072021484375,2393.98828125,2451.530029296875,2434.144775390625,2396.06689453125,2451.17626953125,2435.072021484375,2395.451416015625,2434.4453125,2396.06689453125,2451.17626953125,2435.077392578125,2433.75390625
197,11-Jan-13,2:30,2460.8935546875,2460.8935546875,2460.8935546875,2460.24365234375,2460.624267578125,2460.35693359375,283.3855285644531,283.6647033691406,283.5123291015625,2458.97998046875,2460.26171875,2458.539794921875,2459.816162109375,2395.333251953125,2398.223388671875,2451.6240234375,2434.746337890625,2396.235107421875,2452.0068359375,2433.67822265625,2398.224853515625,2451.6240234375,2434.745849609375,2398.77587890625,2434.175048828125,2399.52099609375,2451.624267578125,2434.745849609375,2433.533935546875
198,11-Jan-13,3:00,2460.8935546875,2460.8935546875,2460.8935546875,2460.252197265625,2460.6259765625,2460.369140625,283.39312744140625,283.66754150390625,283.52227783203125,2458.96337890625,2460.26513671875,2458.524658203125,2459.81982421875,2397.074951171875,2399.81005859375,2451.797607421875,2435.35302734375,2397.8564453125,2452.15576171875,2434.36962890625,2399.809326171875,2451.7958984375,2435.35302734375,2399.104736328125,2434.78369140625,2399.80859375,2451.7958984375,2435.353515625,2434.136474609375
199,11-Jan-13,3:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,11-Jan-13,4:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,11-Jan-13,4:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,11-Jan-13,5:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,11-Jan-13,5:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,11-Jan-13,6:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,11-Jan-13,6:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,11-Jan-13,7:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,11-Jan-13,7:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,11-Jan-13,8:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,11-Jan-13,8:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,11-Jan-13,9:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,11-Jan-13,9:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,11-Jan-13,10:00,2460.8935546875,2460.8935546875,2460.8935546875,2461.17626953125,2461.13232421875,2460.99560546875,284.16851806640625,284.16253662109375,284.2567138671875,2463.594482421875,2461.266845703125,2463.866943359375,2461.541259765625,2490.329833984375,2489.574951171875,2460.305419921875,2462.60888671875,2490.886962890625,2460.186279296875,2462.901611328125,2489.574951171875,2460.3046875,2462.609130859375,2489.743896484375,,,,,
213,11-Jan-13,10:30,,,,,,2460.99560546875,284.1684875488281,244.6106719970703,284.2567443847656,2118.8505859375,2461.266845703125,2119.10498046875,2461.53564453125,2490.329345703125,2489.574951171875,2116.867919921875,2462.609130859375,2490.88671875,2116.807861328125,2462.901611328125,2489.574951171875,2116.867919921875,2462.609130859375,2489.74609375,2463.1416015625,2489.574951171875,2116.867919921875,2462.609130859375,2463.69677734375
214,11-Jan-13,11:00,2460.8935546875,2117.635986328125,2460.8935546875,2461.17626953125,2117.767822265625,2460.99560546875,284.1684875488281,244.6106719970703,284.2567443847656,2118.8505859375,2461.266845703125,2119.10498046875,2461.53564453125,2490.329345703125,2489.574951171875,2116.867919921875,2462.609130859375,2490.88671875,2116.807861328125,2462.901611328125,2489.574951171875,2116.867919921875,2462.609130859375,2489.74609375,2463.1416015625,2489.574951171875,2116.867919921875,2462.609130859375,2463.69677734375
215,11-Jan-13,11:30,2460.8935546875,2117.635986328125,2460.8935546875,2461.17626953125,2117.767822265625,2460.99560546875,284.1684875488281,244.6106719970703,284.2567443847656,2118.8505859375,2461.266845703125,2119.10498046875,2461.53564453125,2490.329345703125,2489.574951171875,2116.867919921875,2462.609130859375,2490.88671875,2116.807861328125,2462.901611328125,2489.574951171875,2116.867919921875,2462.609130859375,2489.74609375,2463.1416015625,2489.574951171875,2116.867919921875,2462.609130859375,2463.69677734375
216,11-Jan-13,12:00,2460.8935546875,2117.635986328125,2460.8935546875,2461.17626953125,2117.767822265625,2460.99560546875,284.1684875488281,244.6106719970703,284.2567443847656,2118.8505859375,2461.266845703125,2119.10498046875,2461.53564453125,2490.329345703125,2489.574951171875,2116.867919921875,2462.609130859375,2490.88671875,2116.807861328125,2462.901611328125,2489.574951171875,2116.867919921875,2462.609130859375,2489.74609375,2463.1416015625,2489.574951171875,2116.867919921875,2462.609130859375,2463.69677734375
217,11-Jan-13,12:30,2460.8935546875,2117.635986328125,2460.8935546875,2461.17626953125,2117.767822265625,2460.99560546875,284.1684875488281,244.6106719970703,284.2567443847656,2118.8505859375,2461.266845703125,2119.10498046875,2461.53564453125,2490.329345703125,2489.574951171875,2116.867919921875,2462.609130859375,2490.88671875,2116.807861328125,2462.901611328125,2489.574951171875,2116.867919921875,2462.609130859375,2489.74609375,2463.1416015625,2489.574951171875,2116.867919921875,2462.609130859375,2463.69677734375
218,11-Jan-13,13:00,2460.8935546875,2117.635986328125,2460.8935546875,2461.17626953125,2117.767822265625,2460.99560546875,284.1684875488281,244.6106719970703,284.2567443847656,2118.8505859375,2461.266845703125,2119.10498046875,2461.53564453125,2490.329345703125,2489.574951171875,2116.867919921875,2462.609130859375,2490.88671875,2116.807861328125,2462.901611328125,2489.574951171875,2116.867919921875,2462.609130859375,2489.74609375,2463.1416015625,2489.574951171875,2116.867919921875,2462.609130859375,2463.69677734375
219,11-Jan-13,13:30,2460.8935546875,2117.635986328125,2460.8935546875,2461.17626953125,2117.767822265625,2460.99560546875,284.1684875488281,244.6106719970703,284.2567443847656,2118.8505859375,2461.266845703125,2119.10498046875,2461.53564453125,2490.329345703125,2489.574951171875,2116.867919921875,2462.609130859375,2490.88671875,2116.807861328125,2462.901611328125,2489.574951171875,2116.867919921875,2462.609130859375,2489.74609375,2463.1416015625,2489.574951171875,2116.867919921875,2462.609130859375,2463.69677734375
220,11-Jan-13,14:00,2460.8935546875,2117.635986328125,2460.8935546875,2461.17626953125,2117.767822265625,2460.99560546875,284.1684875488281,244.6106719970703,284.2567443847656,2118.8505859375,2461.266845703125,2119.10498046875,2461.53564453125,2490.329345703125,2489.574951171875,2116.867919921875,2462.609130859375,2490.88671875,2116.807861328125,2462.901611328125,2489.574951171875,2116.867919921875,2462.609130859375,2489.74609375,2463.1416015625,2489.574951171875,2116.867919921875,2462.609130859375,2463.69677734375
221,11-Jan-13,14:30,2460.8935546875,2117.635986328125,2460.8935546875,2461.17626953125,2117.767822265625,2460.99560546875,284.1684875488281,244.6106719970703,284.2567443847656,2118.8505859375,2461.266845703125,2119.10498046875,2461.53564453125,2490.329345703125,2489.574951171875,2116.867919921875,2462.609130859375,2490.88671875,2116.807861328125,2462.901611328125,2489.574951171875,2116.867919921875,2462.609130859375,2489.74609375,2463.1416015625,2489.574951171875,2116.867919921875,2462.609130859375,2463.69677734375
222,11-Jan-13,15:00,2460.8935546875,2117.635986328125,2460.8935546875,2461.17626953125,2117.767822265625,2460.99560546875,284.1684875488281,244.6106719970703,284.2567443847656,2118.8505859375,2461.266845703125,2119.10498046875,2461.53564453125,2490.329345703125,2489.574951171875,2116.867919921875,2462.609130859375,2490.88671875,2116.807861328125,2462.901611328125,2489.574951171875,2116.867919921875,2462.609130859375,2489.74609375,2463.1416015625,2489.574951171875,2116.867919921875,2462.609130859375,2463.69677734375
223,11-Jan-13,15:30,2460.8935546875,2117.635986328125,2460.8935546875,2461.17626953125,2117.767822265625,2460.99560546875,284.1684875488281,244.6106719970703,284.2567443847656,2118.8505859375,2461.266845703125,2119.10498046875,2461.53564453125,2490.329345703125,2489.574951171875,2116.867919921875,2462.609130859375,2490.88671875,2116.807861328125,2462.901611328125,2489.574951171875,2116.867919921875,2462.609130859375,2489.74609375,2463.1416015625,2489.574951171875,2116.867919921875,2462.609130859375,2463.69677734375
224,11-Jan-13,16:00,2460.8935546875,2117.635986328125,2460.8935546875,2461.17626953125,2117.767822265625,2460.99560546875,284.1684875488281,244.6106719970703,284.2567443847656,2118.8505859375,2461.266845703125,2119.10498046875,2461.53564453125,2490.329345703125,2489.574951171875,2116.867919921875,2462.609130859375,2490.88671875,2116.807861328125,2462.901611328125,2489.574951171875,2116.867919921875,2462.609130859375,2489.74609375,2463.1416015625,2489.574951171875,2116.867919921875,2462.609130859375,2463.69677734375
225,11-Jan-13,16:30,2460.8935546875,2117.635986328125,2460.8935546875,2461.17626953125,2117.767822265625,2460.99560546875,284.1684875488281,244.6106719970703,284.2567443847656,2118.8505859375,2461.266845703125,2119.10498046875,2461.53564453125,2490.329345703125,2489.574951171875,2116.867919921875,2462.609130859375,2490.88671875,2116.807861328125,2462.901611328125,2489.574951171875,2116.867919921875,2462.609130859375,2489.74609375,2463.1416015625,2489.574951171875,2116.867919921875,2462.609130859375,2463.69677734375
226,11-Jan-13,17:00,2460.8935546875,2117.635986328125,2460.8935546875,2461.17626953125,2117.767822265625,2460.99560546875,284.1684875488281,244.6106719970703,284.2567443847656,2118.8505859375,2461.266845703125,2119.10498046875,2461.53564453125,2490.329345703125,2489.574951171875,2116.867919921875,2462.609130859375,2490.88671875,2116.807861328125,2462.901611328125,2489.574951171875,2116.867919921875,2462.609130859375,2489.74609375,2463.1416015625,2489.574951171875,2116.867919921875,2462.609130859375,2463.69677734375
227,11-Jan-13,17:30,2460.8935546875,2117.635986328125,2460.8935546875,2461.17626953125,2117.767822265625,2460.99560546875,284.1684875488281,244.6106719970703,284.2567443847656,2118.8505859375,2461.266845703125,2119.10498046875,2461.53564453125,2490.329345703125,2489.574951171875,2116.867919921875,2462.609130859375,2490.88671875,2116.807861328125,2462.901611328125,2489.574951171875,2116.867919921875,2462.609130859375,2489.74609375,2463.1416015625,2489.574951171875,2116.867919921875,2462.609130859375,2463.69677734375
228,11-Jan-13,18:00,2460.8935546875,2117.635986328125,2460.8935546875,2461.17626953125,2117.767822265625,2460.99560546875,284.1684875488281,244.6106719970703,284.2567443847656,2118.8505859375,2461.266845703125,2119.10498046875,2461.53564453125,2490.329345703125,2489.574951171875,2116.867919921875,2462.609130859375,2490.88671875,2116.807861328125,2462.901611328125,2489.574951171875,2116.867919921875,2462.609130859375,2489.74609375,2463.1416015625,2489.574951171875,2116.867919921875,2462.609130859375,2463.69677734375
229,11-Jan-13,18:30,2460.8935546875,2117.635986328125,2460.8935546875,2461.17626953125,2117.767822265625,2460.99560546875,284.1684875488281,244.6106719970703,284.2567443847656,2118.8505859375,2461.266845703125,2119.10498046875,2461.53564453125,2490.329345703125,2489.574951171875,2116.867919921875,2462.609130859375,2490.88671875,2116.807861328125,2462.901611328125,2489.574951171875,2116.867919921875,2462.609130859375,2489.74609375,2463.1416015625,2489.574951171875,2116.867919921875,2462.609130859375,2463.69677734375
