Time,Time Varying Load 611.Single phase time-varying load1.P_measured,Time Varying Load 634.Single phase time-varying load with the Master PulseA.P_measured,Time Varying Load 634.Single phase time-varying load with the Master PulseB.P_measured,Time Varying Load 634.Single phase time-varying load with the Master PulseC.P_measured,Time Varying Load 645.Single phase time-varying load645.P_measured,Time Varying Load 646.Single phase time-varying load646.P_measured,Time Varying Load 652.Single phase time-varying load652.P_measured,Time Varying Load 692.Single phase time-varying loadC.P_measured
342.0,16258.6533203125,28987.517578125,11159.724609375,9156.0966796875,25840.259765625,28782.740234375,12194.9443359375,13579.359375
342.25,16258.552734375,28987.486328125,11159.7294921875,9155.509765625,25839.255859375,28775.0,12195.3525390625,13574.7939453125
342.5,16258.3994140625,28987.484375,11159.728515625,9156.0712890625,25837.08203125,28780.376953125,12193.16015625,13581.6826171875
342.75,17260.93359375,28992.025390625,10157.4873046875,11157.451171875,24841.2109375,28780.044921875,11193.447265625,12579.6923828125
343.0,17237.45703125,28962.197265625,10147.5947265625,11143.05859375,24806.919921875,28743.845703125,11180.9931640625,12565.4931640625
343.25,17260.1015625,28991.994140625,10157.541015625,11156.568359375,24842.9765625,28783.37890625,11192.8525390625,12580.2177734375
343.5,17259.9609375,28991.990234375,10157.5556640625,11156.8857421875,24840.513671875,28776.529296875,11193.0830078125,12580.1806640625
343.75,17259.765625,28991.97265625,10157.5791015625,11156.9228515625,24839.83203125,28765.609375,11186.68359375,12580.2841796875
344.0,17259.775390625,28991.96484375,10157.5556640625,11157.21484375,24841.98046875,28772.076171875,11187.6865234375,12579.9375
344.25,17259.92578125,28991.958984375,10157.5546875,11156.3681640625,24838.326171875,28775.6484375,11192.7880859375,12578.390625
344.5,17259.771484375,28991.96875,10157.5185546875,11156.00390625,24843.4609375,28779.33203125,11192.9658203125,12576.771484375
344.75,21268.40234375,17994.1640625,14157.93359375,15160.11328125,22836.369140625,30783.744140625,11203.0341796875,16580.529296875
345.0,21265.013671875,17991.73828125,14157.50390625,15159.6279296875,22829.390625,30779.951171875,11193.921875,16584.611328125
345.25,21265.0,17991.7265625,14157.517578125,15159.5087890625,22838.470703125,30774.6015625,11193.279296875,16584.3203125
345.5,21264.89453125,17991.724609375,14157.5263671875,15158.8232421875,22821.94921875,30779.013671875,11193.1845703125,16584.09375
345.75,21265.3046875,17991.6953125,14157.5185546875,15158.958984375,22839.384765625,30765.701171875,11193.1845703125,16584.380859375
346.0,21263.015625,17991.681640625,14157.5263671875,15159.814453125,22837.400390625,30776.8984375,11193.1455078125,16584.4765625
346.25,21265.166015625,17991.716796875,14157.4892578125,15159.1337890625,22836.888671875,30776.91796875,11193.693359375,16585.30859375
346.5,21264.69921875,17991.720703125,14157.4775390625,15158.9658203125,22834.1875,30784.66015625,11192.55078125,16577.244140625
