SimHour,Node646B_ActivePower_kW,Node646B_RMSVoltage_V
39,54.8105625,2458.19604492188
39.0625,54.81882421875,2456.8681640625
39.125,55.748453125,2456.57666015625
39.1875,55.81337109375,2456.57690429688
39.25,55.80696875,2456.57690429688
39.3125,55.8210546875,2456.57641601562
39.375,55.81056640625,2456.57543945312
39.4375,55.813796875,2456.57641601562
39.5,55.81387109375,2456.57666015625
39.5625,55.81603515625,2456.57543945312
39.625,50.8101015625,2456.64794921875
39.6875,50.74551953125,2456.64819335938
39.75,50.80416015625,2456.64819335938
39.8125,50.80762890625,2456.64990234375
39.875,50.81467578125,2456.64721679688
39.9375,50.81321484375,2456.64819335938
40,50.8108046875,2456.64819335938
40.0625,50.80003125,2456.64819335938
40.125,48.80354296875,2456.4609375
40.1875,48.809296875,2456.46069335938
40.25,48.8028671875,2456.46069335938
40.3125,48.80542578125,2456.46069335938
40.375,48.80112109375,2456.458984375
40.4375,48.81046875,2456.45874023438
40.5,48.7940234375,2456.46069335938
40.5625,48.91138671875,2456.48681640625
40.625,42.7980859375,2456.517578125
40.6875,42.79884375,2457.84301757812
40.75,42.7989375,2456.51440429688
40.8125,42.79637890625,2456.52026367188
40.875,42.7927734375,2456.51733398438
40.9375,42.79320703125,2456.51733398438
41,42.80444921875,2456.51538085938
41.0625,42.9825,2456.51586914062
41.125,46.7986640625,2456.17065429688
41.1875,46.80291015625,2456.17236328125
41.25,46.8032421875,2456.17211914062
41.3125,46.80280078125,2456.1689453125
41.375,46.80187890625,2456.17065429688
41.4375,46.798453125,2456.17211914062
41.5,46.7985078125,2456.173828125
41.5625,47.2938125,2456.169921875
41.625,54.81590625,2455.22265625
41.6875,54.8157421875,2455.22290039062
41.75,54.8091484375,2455.22094726562
41.8125,54.80845703125,2456.55151367188
41.875,54.8148359375,2455.22534179688
41.9375,54.7501953125,2455.22290039062
42,54.80928515625,2455.22290039062
42.0625,54.80974609375,2455.224609375
42.125,57.8169609375,2454.91235351562
42.1875,57.80314453125,2454.912109375
42.25,57.81455078125,2454.9130859375
42.3125,57.81733984375,2454.91430664062
42.375,57.818390625,2456.2412109375
42.4375,57.82273046875,2454.91186523438
42.5,57.74135546875,2454.912109375
42.5625,57.831234375,2454.91284179688
42.625,65.8261875,2454.32763671875
42.6875,65.829671875,2454.32495117188
42.75,65.809796875,2454.32421875
42.8125,65.819734375,2454.32421875
42.875,65.826484375,2454.32250976562
