Time,Node 646.V2_rms,Node 646.V3_rms,Node 652.V1_rms,Node 671.V1_rms,Node 671.V2_rms,Node 671.V3_rms,Node 675.V1_rms,Node 675.V2_rms,Node 675.V3_rms,UpperBound,LowerBound
35.25,2454.62841796875,2461.9267578125,2369.95556640625,2372.69921875,2448.689697265625,2427.2607421875,2369.840087890625,2449.186279296875,2425.98095703125,2522.0,2282.0
35.5,2454.630615234375,2461.916015625,2369.966064453125,2372.69921875,2450.014892578125,2427.260498046875,2371.12060546875,2449.188232421875,2425.980712890625,2522.0,2282.0
35.75,2454.630615234375,2461.93505859375,2369.98046875,2372.71337890625,2448.693115234375,2427.261962890625,2369.854248046875,2449.189453125,2425.982421875,2522.0,2282.0
36.0,2454.630615234375,2461.924560546875,2369.958740234375,2372.70068359375,2448.69140625,2427.302490234375,2369.841552734375,2449.1884765625,2426.0263671875,2522.0,2282.0
36.25,2454.5791015625,2461.92236328125,2368.357177734375,2371.216552734375,2449.94921875,2427.796142578125,2368.318359375,2450.4091796875,2426.591796875,2522.0,2282.0
36.5,2454.579345703125,2461.93017578125,2368.3408203125,2372.498046875,2448.6240234375,2427.796142578125,2368.318359375,2449.083740234375,2426.591796875,2522.0,2282.0
36.75,2454.5791015625,2461.916748046875,2368.361328125,2371.216552734375,2448.624267578125,2427.7958984375,2368.318359375,2449.083740234375,2427.903076171875,2522.0,2282.0
37.0,2454.5791015625,2461.92724609375,2368.3603515625,2371.225341796875,2449.94921875,2427.797607421875,2368.326904296875,2450.4091796875,2426.59326171875,2522.0,2282.0
37.25,2454.5791015625,2461.92138671875,2369.624755859375,2371.216552734375,2449.94921875,2427.7958984375,2369.59814453125,2449.085693359375,2426.591796875,2522.0,2282.0
37.5,2454.459716796875,2461.90625,2368.423828125,2371.227294921875,2448.50927734375,2427.916015625,2368.35400390625,2448.944580078125,2426.716064453125,2522.0,2282.0
37.75,2454.4228515625,2461.833251953125,2368.36181640625,2371.121826171875,2448.538818359375,2429.191162109375,2368.270751953125,2448.966796875,2428.070068359375,2522.0,2282.0
38.0,2454.4228515625,2461.82275390625,2368.378662109375,2371.121826171875,2448.537109375,2429.191162109375,2368.270751953125,2448.96484375,2428.070068359375,2522.0,2282.0
38.25,2454.4228515625,2461.830078125,2368.3701171875,2371.121826171875,2448.537109375,2429.191650390625,2368.2705078125,2448.964599609375,2428.070556640625,2522.0,2282.0
38.5,2454.4228515625,2461.83837890625,2368.364013671875,2371.121826171875,2448.537109375,2429.191650390625,2368.270751953125,2448.964599609375,2429.382568359375,2522.0,2282.0
38.75,2455.752197265625,2461.83349609375,2368.370361328125,2371.12548828125,2448.537109375,2429.1982421875,2368.2744140625,2448.964599609375,2428.078125,2522.0,2282.0
39.0,2454.424072265625,2461.824462890625,2368.372314453125,2371.12646484375,2448.536865234375,2429.196044921875,2368.275390625,2448.96435546875,2428.074951171875,2522.0,2282.0
39.25,2454.420654296875,2461.827880859375,2368.36767578125,2371.12353515625,2448.537109375,2429.191650390625,2368.272216796875,2448.964599609375,2428.070556640625,2522.0,2282.0
39.5,2454.4228515625,2461.825927734375,2369.6455078125,2371.121826171875,2449.8623046875,2429.191650390625,2369.55029296875,2448.966796875,2428.070556640625,2522.0,2282.0
