SimHour,Node646B_ActivePower_kW,Node646B_RMSVoltage_V
28.3125,108.87946875,2451.12109375
28.375,108.88146875,2451.12109375
28.4375,108.8839765625,2451.12036132812
28.5,57.78889453125,2454.75317382812
28.5625,57.81573046875,2454.76123046875
28.625,57.8118984375,2454.75805664062
28.6875,57.8136953125,2454.75805664062
28.75,57.81381640625,2454.75634765625
28.8125,57.82256640625,2454.75756835938
28.875,57.82039453125,2454.7578125
28.9375,57.81862109375,2454.75756835938
29,55.82077734375,2455.13598632812
29.0625,55.7459453125,2455.13720703125
29.125,55.80934375,2455.13623046875
29.1875,55.8164609375,2455.13647460938
29.25,55.81071875,2455.13745117188
29.3125,55.81343359375,2455.13500976562
29.375,55.8201328125,2455.13623046875
29.4375,55.8112265625,2455.13671875
29.5,56.8125390625,2454.84448242188
29.5625,56.81730859375,2454.84399414062
29.625,56.7434609375,2454.84423828125
29.6875,56.81716015625,2454.84399414062
29.75,56.817796875,2454.8447265625
29.8125,56.8113046875,2454.84423828125
29.875,56.81769921875,2454.84423828125
29.9375,56.81712109375,2454.84228515625
30,56.813515625,2455.0498046875
30.0625,56.814390625,2455.04833984375
30.125,56.8122109375,2456.37719726562
30.1875,56.74471484375,2455.0517578125
30.25,56.8166875,2455.05004882812
30.3125,56.79242578125,2455.05004882812
30.375,56.79736328125,2455.05346679688
30.4375,56.8166640625,2455.05029296875
30.5,57.82062890625,2454.96362304688
30.5625,57.81816796875,2454.96484375
30.625,57.8154609375,2456.28833007812
30.6875,57.81711328125,2456.28955078125
30.75,57.8193203125,2454.96459960938
30.8125,57.8182734375,2454.96362304688
30.875,57.80025390625,2454.96630859375
30.9375,57.81402734375,2454.9658203125
31,61.827625,2454.92553710938
31.0625,61.82353125,2454.92700195312
31.125,61.81728125,2454.92724609375
31.1875,61.826453125,2454.92700195312
31.25,61.81840234375,2456.25439453125
31.3125,61.82221875,2454.92333984375
31.375,61.8236015625,2454.92724609375
31.4375,61.7958125,2454.92651367188
31.5,71.809640625,2454.73413085938
31.5625,71.81896875,2454.732421875
31.625,71.831953125,2454.734375
31.6875,71.839171875,2454.73095703125
31.75,71.8361171875,2454.73266601562
31.8125,71.8305078125,2454.73461914062
31.875,71.8332890625,2454.73266601562
31.9375,71.828953125,2454.732421875
32,71.8092890625,2454.6826171875
32.0625,71.808609375,2454.68579101562
32.125,71.821109375,2454.68115234375
32.1875,71.841203125,2454.67919921875
32.25,71.8403125,2454.67895507812
32.3125,71.8401328125,2456.00756835938
32.375,71.833515625,2454.6826171875
32.4375,71.74465625,2454.68115234375
32.5,74.8412109375,2454.47314453125
32.5625,74.8207109375,2454.47607421875
32.625,74.8186953125,2454.4775390625
32.6875,74.8399375,2454.47338867188
32.75,74.8442265625,2454.4736328125
32.8125,74.845546875,2454.4736328125
32.875,74.8380859375,2455.80493164062
32.9375,74.8380703125,2455.80053710938
33,69.8351015625,2454.38916015625
33.0625,69.8335234375,2454.39038085938
33.125,69.8315859375,2454.390625
33.1875,69.8038984375,2454.39086914062
33.25,69.835546875,2454.390625
33.3125,69.8333203125,2454.390625
33.375,69.8316015625,2454.39184570312
33.4375,69.831125,2454.390625
33.5,71.8304609375,2455.75366210938
33.5625,71.8352421875,2454.42358398438
33.625,71.835046875,2454.42529296875
33.6875,71.8076015625,2454.423828125
33.75,71.813328125,2454.423828125
33.8125,71.8347734375,2454.42407226562
33.875,71.838390625,2454.423828125
33.9375,71.839640625,2454.42529296875
34,73.834046875,2455.26977539062
34.0625,73.832703125,2453.94189453125
34.125,73.7398671875,2453.94189453125
34.1875,73.8312421875,2453.9404296875
34.25,73.8116171875,2453.94189453125
34.3125,73.8121640625,2453.9462890625
34.375,73.837859375,2453.94360351562
34.4375,73.834625,2453.93994140625
34.5,73.8401953125,2453.8388671875
34.5625,73.8362421875,2453.84228515625
34.625,73.8392578125,2455.166015625
34.6875,73.8351875,2453.84106445312
34.75,73.83815625,2453.84033203125
34.8125,73.8358203125,2453.83813476562
34.875,73.8375,2453.8388671875
34.9375,73.839,2453.84057617188
35,65.8315703125,2454.32446289062
35.0625,65.83296875,2454.32421875
35.125,65.827203125,2454.32421875
35.1875,65.82896875,2455.65112304688
35.25,65.743078125,2454.32421875
35.3125,65.8294765625,2454.32421875
35.375,65.820515625,2454.32421875
35.4375,65.79965625,2454.32446289062
35.5,31.767890625,2455.87255859375
35.5625,31.781203125,2455.87036132812
35.625,31.78350390625,2455.87060546875
35.6875,31.774962890625,2455.87036132812
35.75,31.78249609375,2455.87451171875
35.8125,31.7453203125,2455.87036132812
35.875,31.7791875,2455.87036132812
35.9375,31.76744140625,2455.8720703125
36,29.77862890625,2455.63330078125
36.0625,29.77721484375,2455.63256835938
36.125,29.78149609375,2455.63110351562
36.1875,29.78085546875,2455.63134765625
36.25,29.780669921875,2455.62890625
36.3125,29.7761875,2455.62939453125
36.375,29.74480078125,2455.63134765625
36.4375,29.7741015625,2455.63134765625
36.5,32.77522265625,2455.990234375
36.5625,32.77280078125,2455.98999023438
36.625,32.7764375,2455.98974609375
36.6875,32.7865546875,2455.98974609375
36.75,32.7863359375,2455.99047851562
36.8125,32.78679296875,2455.98999023438
36.875,32.7815078125,2455.98950195312
36.9375,32.739365234375,2455.99169921875
37,35.79326171875,2456.50244140625
37.0625,35.7839453125,2456.50366210938
37.125,35.76884375,2456.50268554688
37.1875,35.7792890625,2456.50415039062
37.25,35.7884921875,2456.50268554688
37.3125,35.788,2456.50268554688
